[22518.970207] foreground_evict = 0
[22518.970210] background_evict = 0
[22518.970211] foreground_refault = 0
[22518.970213] background_refault = 0
[22518.970214] foreground_fault = 0
[22518.970215] background_fault = 0
[22524.176023] google_charger: usbchg=USB typec=C usbv=4884 usbc=488 usbMv=5000 usbMc=500
[22524.176126] sm8150_bms: MSC_PCS chg_state=1f4113004010009 [0x9:4:1:4400:500] chg=u
[22524.176142] google_battery: MSC_DIN chg_state=1f4113004010009 f=0x9 chg_s=Charging chg_t=Taper vchg=4400 icl=500
[22524.180239] google_battery: MSC_LAST vbatt=4392031 ibatt=-128750 fv_uv=4400000
[22524.180266] google_battery: MSC_LOGIC cv_cnt=0 ov_cnt=0 temp_idx:2->2, vbatt_idx:2->2, fv=4400000->4400000, cc_max=1400000
[22524.180281] google_battery: MSC_VOTE fv_uv=4400000 cc_max=1400000 update_interval=30000
[22524.180342] google_charger: MSC_CHG fv_uv=4400000, cc_max=1400000, rerun in 30000 ms (0)
[22524.365045] sm8150_bms: MSC_PCS chg_state=1f4112403010015 [0x15:3:1:4388:500] chg=u
[22524.373878] healthd: battery l=100 v=4380 t=31.1 h=2 st=5 c=7 fc=2878000 cc=7 chg=u
[22524.374126] google_charger: usbchg=USB typec=C usbv=4869 usbc=487 usbMv=5000 usbMc=500
[22524.374243] sm8150_bms: MSC_PCS chg_state=1f4112403010015 [0x15:3:1:4388:500] chg=u
[22524.374260] google_battery: MSC_DIN chg_state=1f4112403010015 f=0x15 chg_s=Charging chg_t=Fast vchg=4388 icl=500
[22524.377470] google_battery: MSC_DSG vbatt_idx:2->2 vbatt=4380937 ibatt=7187 fv_uv=4400000 cv_cnt=0 ov_cnt=0
[22524.377551] google_battery: MSC_LOGIC cv_cnt=0 ov_cnt=0 temp_idx:2->2, vbatt_idx:2->2, fv=4400000->4400000, cc_max=1400000
[22524.377556] google_battery: MSC_VOTE fv_uv=4400000 cc_max=1400000 update_interval=30000
[22524.377588] google_charger: MSC_CHG fv_uv=4400000, cc_max=1400000, rerun in 30000 ms (0)
[24086.908249] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e702f5000
[24086.908377] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e702dd000
[24086.908392] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e702ef000
[24086.908448] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e702da000
[24086.908482] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7afbc000
[24086.908490] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7030c000
[24086.908508] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e702a8000
[24086.908532] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e702e5000
[24086.908548] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7030b000
[24086.908878] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e702f4000
[24086.908914] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7ab60000
[24086.910733] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7030d000
[24086.910747] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e702d7000
[24086.910762] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e702b7000
[24086.910779] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7ab6d000
[24086.911556] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e70319000
[24086.911582] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e70322000
[24086.911596] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7031c000
[24086.911618] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e702f8000
[24086.911641] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7031b000
[24086.911681] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7031a000
[24086.912647] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e6fdd3000
[24086.917391] swapout tgid 15666 pid 15666 name "stagram.android" vma 7eaebbb000
[24086.917407] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e4e3ae000
[24086.917423] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e4e45e000
[24086.917439] swapout tgid 15666 pid 15666 name "stagram.android" vma 7eae467000
[24086.917452] swapout tgid 15666 pid 15666 name "stagram.android" vma 7eaeb08000
[24086.917484] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e8040d000
[24086.917500] swapout tgid 15666 pid 15666 name "stagram.android" vma 7eae4af000
[24086.917516] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e704fe000
[24086.917530] swapout tgid 15666 pid 15666 name "stagram.android" vma 7eae4b0000
[24086.917544] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e704fb000
[24086.917553] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e704fc000
[24086.917566] swapout tgid 15666 pid 15666 name "stagram.android" vma 7eae4ae000
[24086.917681] swapout tgid 15666 pid 15666 name "stagram.android" vma 7eae466000
[24086.917694] swapout tgid 15666 pid 15666 name "stagram.android" vma 7eae465000
[24086.917709] swapout tgid 15666 pid 15666 name "stagram.android" vma 7f2d71c000
[24086.917728] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e4e4ba000
[24086.917737] swapout tgid 15666 pid 15666 name "stagram.android" vma 7eae464000
[24086.917750] swapout tgid 15666 pid 15666 name "stagram.android" vma 7f2d757000
[24086.917767] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e804b3000
[24086.917781] swapout tgid 15666 pid 15666 name "stagram.android" vma 7eae419000
[24086.917793] swapout tgid 15666 pid 15666 name "stagram.android" vma 7f2d783000
[24086.917808] swapout tgid 15666 pid 15666 name "stagram.android" vma 7eae418000
[24086.917822] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e95d08000
[24086.917838] swapout tgid 15666 pid 15666 name "stagram.android" vma 7eae468000
[24086.917851] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e80409000
[24086.917886] swapout tgid 15666 pid 15666 name "stagram.android" vma 7f2d7ff000
[24086.917900] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e8040f000
[24086.917911] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e8041a000
[24086.917925] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e8041b000
[24086.917960] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e803d8000
[24086.917976] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e803d9000
[24086.917995] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e80532000
[24086.918012] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e80533000
[24086.918030] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e80534000
[24086.918050] swapout tgid 15666 pid 15666 name "stagram.android" vma 7ea4297000
[24086.918061] swapout tgid 15666 pid 15666 name "stagram.android" vma 7eaebbc000
[24087.554529] google_charger: usbchg=USB typec=C usbv=4875 usbc=488 usbMv=5000 usbMc=500
[24087.554667] sm8150_bms: MSC_PCS chg_state=1f410d004030019 [0x19:4:3:4304:500] chg=u
[24087.554691] google_battery: MSC_DIN chg_state=1f410d004030019 f=0x19 chg_s=Not Charging chg_t=Taper vchg=4304 icl=500
[24087.559000] google_battery: MSC_LAST vbatt=4353281 ibatt=-120625 fv_uv=4400000
[24087.559020] google_battery: MSC_LOGIC cv_cnt=0 ov_cnt=0 temp_idx:2->2, vbatt_idx:2->2, fv=4400000->4400000, cc_max=1400000
[24087.559029] google_battery: MSC_VOTE fv_uv=4400000 cc_max=0 update_interval=-1
[24087.559076] google_charger: MSC_CHG fv_uv=4400000, cc_max=0, rerun in 2000 ms (0)
[24089.560969] google_charger: usbchg=USB typec=C usbv=4866 usbc=489 usbMv=5000 usbMc=500
[24089.561076] sm8150_bms: MSC_PCS chg_state=1f4110604030019 [0x19:4:3:4358:500] chg=u
[24089.561095] google_battery: MSC_DIN chg_state=1f4110604030019 f=0x19 chg_s=Not Charging chg_t=Taper vchg=4358 icl=500
[24089.565547] google_battery: MSC_LAST vbatt=4363437 ibatt=0 fv_uv=4400000
[24089.565569] google_battery: MSC_LOGIC cv_cnt=0 ov_cnt=0 temp_idx:2->2, vbatt_idx:2->2, fv=4400000->4400000, cc_max=1400000
[24089.565576] google_battery: MSC_VOTE fv_uv=4400000 cc_max=0 update_interval=-1
[24089.565633] google_charger: MSC_CHG fv_uv=4400000, cc_max=0, rerun in 2000 ms (0)
[24091.570067] google_charger: usbchg=USB typec=C usbv=4955 usbc=268 usbMv=5000 usbMc=500
[24091.570201] sm8150_bms: MSC_PCS chg_state=1f4111004030009 [0x9:4:3:4368:500] chg=u
[24091.570223] google_battery: MSC_DIN chg_state=1f4111004030009 f=0x9 chg_s=Not Charging chg_t=Taper vchg=4368 icl=500
[24091.573719] google_battery: MSC_DSG vbatt_idx:2->2 vbatt=4351562 ibatt=3125 fv_uv=4400000 cv_cnt=0 ov_cnt=0
[24091.573736] google_battery: MSC_LOGIC cv_cnt=0 ov_cnt=0 temp_idx:2->2, vbatt_idx:2->2, fv=4400000->4400000, cc_max=1400000
[24091.573742] google_battery: MSC_VOTE fv_uv=4400000 cc_max=0 update_interval=-1
[24091.573788] google_charger: MSC_CHG fv_uv=4400000, cc_max=0, rerun in 2000 ms (0)
[24092.455213] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> VenusHostDriver_SetSysProperty(1009): QC_IMAGE_VERSION_STRING=VIDEO.IR.1.2-00024-PROD-1
[24092.455222] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> 
[24092.455228] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> VenusHostDriver_SetSysProperty(1012): BUILD_TIME: Sep 12 2019 06:11:37
[24092.455233] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> 
[24092.459511] msm_vidc: info: Closed video instance: 0000000000000000
[24092.466198] msm_vidc: info: Closed video instance: 0000000000000000
[24093.332242] binder: undelivered transaction 30455380, process died.
[24093.332256] binder: undelivered transaction 30455381, process died.
[24093.332260] binder: undelivered transaction 30455382, process died.
[24093.575461] google_charger: usbchg=USB typec=C usbv=4866 usbc=485 usbMv=5000 usbMc=500
[24093.575572] sm8150_bms: MSC_PCS chg_state=1f4106504030019 [0x19:4:3:4197:500] chg=u
[24093.575590] google_battery: MSC_DIN chg_state=1f4106504030019 f=0x19 chg_s=Not Charging chg_t=Taper vchg=4197 icl=500
[24093.581641] google_battery: MSC_LAST vbatt=4301250 ibatt=-8750 fv_uv=4400000
[24093.581660] google_battery: MSC_LOGIC cv_cnt=0 ov_cnt=0 temp_idx:2->2, vbatt_idx:2->2, fv=4400000->4400000, cc_max=1400000
[24093.581668] google_battery: MSC_VOTE fv_uv=4400000 cc_max=0 update_interval=-1
[24093.581708] google_charger: MSC_CHG fv_uv=4400000, cc_max=0, rerun in 2000 ms (0)
[24093.851370] msm_vidc: info: Opening video instance: 0000000000000000, 1
[24093.854145] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> VenusHostDriver_SetSysProperty(1009): QC_IMAGE_VERSION_STRING=VIDEO.IR.1.2-00024-PROD-1
[24093.854151] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> 
[24093.854156] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> VenusHostDriver_SetSysProperty(1012): BUILD_TIME: Sep 12 2019 06:11:37
[24093.854160] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> 
[24093.854195] msm_vidc:  err: This control 980928 is not supported yet
[24093.857569] msm_vidc:  err: This control 980928 is not supported yet
[24093.857588] msm_vidc:  err: This control 980927 is not supported yet
[24093.868744] msm_vidc:  err: This control 980927 is not supported yet
[24093.873908] msm_vidc: info: Opening video instance: 0000000000000000, 1
[24093.874896] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> VenusHostDriver_SetSysProperty(1009): QC_IMAGE_VERSION_STRING=VIDEO.IR.1.2-00024-PROD-1
[24093.874899] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> 
[24093.874901] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> VenusHostDriver_SetSysProperty(1012): BUILD_TIME: Sep 12 2019 06:11:37
[24093.874903] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> 
[24093.876529] msm_vidc:  err: This control 980928 is not supported yet
[24093.879570] msm_vidc:  err: This control 980928 is not supported yet
[24093.879585] msm_vidc:  err: This control 980927 is not supported yet
[24093.893143] msm_vidc:  err: This control 980927 is not supported yet
[24095.583310] google_charger: usbchg=USB typec=C usbv=4867 usbc=488 usbMv=5000 usbMc=500
[24095.583412] sm8150_bms: MSC_PCS chg_state=1f4111404030019 [0x19:4:3:4372:500] chg=u
[24095.583425] google_battery: MSC_DIN chg_state=1f4111404030019 f=0x19 chg_s=Not Charging chg_t=Taper vchg=4372 icl=500
[24095.586489] google_battery: MSC_DSG vbatt_idx:2->2 vbatt=4329687 ibatt=362500 fv_uv=4400000 cv_cnt=0 ov_cnt=0
[24095.586499] google_battery: MSC_LOGIC cv_cnt=0 ov_cnt=0 temp_idx:2->2, vbatt_idx:2->2, fv=4400000->4400000, cc_max=1400000
[24095.586503] google_battery: MSC_VOTE fv_uv=4400000 cc_max=0 update_interval=-1
[24095.586532] google_charger: MSC_CHG fv_uv=4400000, cc_max=0, rerun in 2000 ms (0)
[24097.588401] google_charger: usbchg=USB typec=C usbv=4957 usbc=214 usbMv=5000 usbMc=500
[24097.588546] sm8150_bms: MSC_PCS chg_state=1f4110104030009 [0x9:4:3:4353:500] chg=u
[24097.588574] google_battery: MSC_DIN chg_state=1f4110104030009 f=0x9 chg_s=Not Charging chg_t=Taper vchg=4353 icl=500
[24097.592731] google_battery: MSC_DSG vbatt_idx:2->2 vbatt=4347343 ibatt=1875 fv_uv=4400000 cv_cnt=0 ov_cnt=0
[24097.592754] google_battery: MSC_LOGIC cv_cnt=0 ov_cnt=0 temp_idx:2->2, vbatt_idx:2->2, fv=4400000->4400000, cc_max=1400000
[24097.592765] google_battery: MSC_VOTE fv_uv=4400000 cc_max=0 update_interval=-1
[24097.592829] google_charger: MSC_CHG fv_uv=4400000, cc_max=0, rerun in 2000 ms (0)
[24099.501884] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> VenusHostDriver_SetSysProperty(1009): QC_IMAGE_VERSION_STRING=VIDEO.IR.1.2-00024-PROD-1
[24099.501894] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> 
[24099.501900] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> VenusHostDriver_SetSysProperty(1012): BUILD_TIME: Sep 12 2019 06:11:37
[24099.501922] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> 
[24099.506264] msm_vidc: info: Closed video instance: 0000000000000000
[24099.513295] msm_vidc: info: Closed video instance: 0000000000000000
[24099.594369] google_charger: usbchg=USB typec=C usbv=4865 usbc=487 usbMv=5000 usbMc=500
[24099.594464] sm8150_bms: MSC_PCS chg_state=1f410d704030019 [0x19:4:3:4311:500] chg=u
[24099.594473] google_battery: MSC_DIN chg_state=1f410d704030019 f=0x19 chg_s=Not Charging chg_t=Taper vchg=4311 icl=500
[24099.598057] google_battery: MSC_DSG vbatt_idx:2->2 vbatt=4328906 ibatt=51562 fv_uv=4400000 cv_cnt=0 ov_cnt=0
[24099.598066] google_battery: MSC_LOGIC cv_cnt=0 ov_cnt=0 temp_idx:2->2, vbatt_idx:2->2, fv=4400000->4400000, cc_max=1400000
[24099.598070] google_battery: MSC_VOTE fv_uv=4400000 cc_max=0 update_interval=-1
[24099.598092] google_charger: MSC_CHG fv_uv=4400000, cc_max=0, rerun in 2000 ms (0)
[24100.404015] binder: undelivered transaction 30469309, process died.
[24100.404020] binder: undelivered transaction 30469310, process died.
[24100.404021] binder: undelivered transaction 30469311, process died.
[24101.386573] msm_vidc: info: Opening video instance: 0000000000000000, 1
[24101.394938] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> VenusHostDriver_SetSysProperty(1009): QC_IMAGE_VERSION_STRING=VIDEO.IR.1.2-00024-PROD-1
[24101.394945] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> 
[24101.394970] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> VenusHostDriver_SetSysProperty(1012): BUILD_TIME: Sep 12 2019 06:11:37
[24101.394974] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> 
[24101.394978] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> VenusHostDriver_SetSysProperty(1009): QC_IMAGE_VERSION_STRING=VIDEO.IR.1.2-00024-PROD-1
[24101.394981] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> 
[24101.394985] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> VenusHostDriver_SetSysProperty(1012): BUILD_TIME: Sep 12 2019 06:11:37
[24101.394989] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> 
[24101.395059] msm_vidc:  err: This control 980928 is not supported yet
[24101.397951] msm_vidc:  err: This control 980928 is not supported yet
[24101.397965] msm_vidc:  err: This control 980927 is not supported yet
[24101.411312] msm_vidc:  err: This control 980927 is not supported yet
[24101.437646] msm_vidc: info: Opening video instance: 0000000000000000, 1
[24101.440484] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> VenusHostDriver_SetSysProperty(1009): QC_IMAGE_VERSION_STRING=VIDEO.IR.1.2-00024-PROD-1
[24101.440487] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> 
[24101.440489] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> VenusHostDriver_SetSysProperty(1012): BUILD_TIME: Sep 12 2019 06:11:37
[24101.440492] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> 
[24101.440544] msm_vidc:  err: This control 980928 is not supported yet
[24101.443515] msm_vidc:  err: This control 980928 is not supported yet
[24101.443528] msm_vidc:  err: This control 980927 is not supported yet
[24101.456819] msm_vidc:  err: This control 980927 is not supported yet
[24101.600883] google_charger: usbchg=USB typec=C usbv=4876 usbc=488 usbMv=5000 usbMc=500
[24101.601023] sm8150_bms: MSC_PCS chg_state=1f4110d04030019 [0x19:4:3:4365:500] chg=u
[24101.601047] google_battery: MSC_DIN chg_state=1f4110d04030019 f=0x19 chg_s=Not Charging chg_t=Taper vchg=4365 icl=500
[24101.605470] google_battery: MSC_LAST vbatt=4346875 ibatt=-45000 fv_uv=4400000
[24101.605494] google_battery: MSC_LOGIC cv_cnt=0 ov_cnt=0 temp_idx:2->2, vbatt_idx:2->2, fv=4400000->4400000, cc_max=1400000
[24101.605504] google_battery: MSC_VOTE fv_uv=4400000 cc_max=0 update_interval=-1
[24101.605562] google_charger: MSC_CHG fv_uv=4400000, cc_max=0, rerun in 2000 ms (0)
[24102.351600] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e70369000
[24102.351695] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7036a000
[24102.351794] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7036b000
[24102.351883] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e7036c000
[24102.352251] swapout tgid 15666 pid 15666 name "stagram.android" vma 7e77338000
[24103.607455] google_charger: usbchg=USB typec=C usbv=4874 usbc=488 usbMv=5000 usbMc=500
[24103.607597] sm8150_bms: MSC_PCS chg_state=1f410ed04030019 [0x19:4:3:4333:500] chg=u
[24103.607625] google_battery: MSC_DIN chg_state=1f410ed04030019 f=0x19 chg_s=Not Charging chg_t=Taper vchg=4333 icl=500
[24103.612726] google_battery: MSC_LAST vbatt=4349062 ibatt=-937 fv_uv=4400000
[24103.612751] google_battery: MSC_LOGIC cv_cnt=0 ov_cnt=0 temp_idx:2->2, vbatt_idx:2->2, fv=4400000->4400000, cc_max=1400000
[24103.612762] google_battery: MSC_VOTE fv_uv=4400000 cc_max=0 update_interval=-1
[24103.612823] google_charger: MSC_CHG fv_uv=4400000, cc_max=0, rerun in 2000 ms (0)
[24105.614663] google_charger: usbchg=USB typec=C usbv=4965 usbc=192 usbMv=5000 usbMc=500
[24105.614805] sm8150_bms: MSC_PCS chg_state=1f4110504030009 [0x9:4:3:4357:500] chg=u
[24105.614834] google_battery: MSC_DIN chg_state=1f4110504030009 f=0x9 chg_s=Not Charging chg_t=Taper vchg=4357 icl=500
[24105.618878] google_battery: MSC_DSG vbatt_idx:2->2 vbatt=4357343 ibatt=2187 fv_uv=4400000 cv_cnt=0 ov_cnt=0
[24105.618902] google_battery: MSC_LOGIC cv_cnt=0 ov_cnt=0 temp_idx:2->2, vbatt_idx:2->2, fv=4400000->4400000, cc_max=1400000
[24105.618912] google_battery: MSC_VOTE fv_uv=4400000 cc_max=0 update_interval=-1
[24105.618971] google_charger: MSC_CHG fv_uv=4400000, cc_max=0, rerun in 2000 ms (0)
[24106.538297] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> VenusHostDriver_SetSysProperty(1009): QC_IMAGE_VERSION_STRING=VIDEO.IR.1.2-00024-PROD-1
[24106.538308] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> 
[24106.538316] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> VenusHostDriver_SetSysProperty(1012): BUILD_TIME: Sep 12 2019 06:11:37
[24106.538321] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> 
[24106.543905] msm_vidc: info: Closed video instance: 0000000000000000
[24106.550837] msm_vidc: info: Closed video instance: 0000000000000000
[24107.411267] binder: undelivered transaction 30483010, process died.
[24107.411273] binder: undelivered transaction 30483011, process died.
[24107.620781] google_charger: usbchg=USB typec=C usbv=4872 usbc=488 usbMv=5000 usbMc=500
[24107.620913] sm8150_bms: MSC_PCS chg_state=1f4108804030019 [0x19:4:3:4232:500] chg=u
[24107.620934] google_battery: MSC_DIN chg_state=1f4108804030019 f=0x19 chg_s=Not Charging chg_t=Taper vchg=4232 icl=500
[24107.624947] google_battery: MSC_LAST vbatt=4298281 ibatt=-91250 fv_uv=4400000
[24107.625021] google_battery: MSC_LOGIC cv_cnt=0 ov_cnt=0 temp_idx:2->2, vbatt_idx:2->2, fv=4400000->4400000, cc_max=1400000
[24107.625030] google_battery: MSC_VOTE fv_uv=4400000 cc_max=0 update_interval=-1
[24107.625087] google_charger: MSC_CHG fv_uv=4400000, cc_max=0, rerun in 2000 ms (0)
[24107.723646] msm_vidc: info: Opening video instance: 0000000000000000, 1
[24107.726718] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> VenusHostDriver_SetSysProperty(1009): QC_IMAGE_VERSION_STRING=VIDEO.IR.1.2-00024-PROD-1
[24107.726726] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> 
[24107.726731] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> VenusHostDriver_SetSysProperty(1012): BUILD_TIME: Sep 12 2019 06:11:37
[24107.726735] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> 
[24107.729085] msm_vidc:  err: This control 980928 is not supported yet
[24107.732627] msm_vidc:  err: This control 980928 is not supported yet
[24107.732644] msm_vidc:  err: This control 980927 is not supported yet
[24107.750193] msm_vidc:  err: This control 980927 is not supported yet
[24107.759820] msm_vidc: info: Opening video instance: 0000000000000000, 1
[24107.761494] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> VenusHostDriver_SetSysProperty(1009): QC_IMAGE_VERSION_STRING=VIDEO.IR.1.2-00024-PROD-1
[24107.761498] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> 
[24107.761500] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> VenusHostDriver_SetSysProperty(1012): BUILD_TIME: Sep 12 2019 06:11:37
[24107.761502] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> 
[24107.763342] msm_vidc:  err: This control 980928 is not supported yet
[24107.767547] msm_vidc:  err: This control 980928 is not supported yet
[24107.767564] msm_vidc:  err: This control 980927 is not supported yet
[24107.777607] msm_vidc:  err: This control 980927 is not supported yet
[24109.626723] google_charger: usbchg=USB typec=C usbv=4868 usbc=488 usbMv=5000 usbMc=500
[24109.626827] sm8150_bms: MSC_PCS chg_state=1f4111204030019 [0x19:4:3:4370:500] chg=u
[24109.626842] google_battery: MSC_DIN chg_state=1f4111204030019 f=0x19 chg_s=Not Charging chg_t=Taper vchg=4370 icl=500
[24109.630018] google_battery: MSC_DSG vbatt_idx:2->2 vbatt=4352812 ibatt=71875 fv_uv=4400000 cv_cnt=0 ov_cnt=0
[24109.630029] google_battery: MSC_LOGIC cv_cnt=0 ov_cnt=0 temp_idx:2->2, vbatt_idx:2->2, fv=4400000->4400000, cc_max=1400000
[24109.630034] google_battery: MSC_VOTE fv_uv=4400000 cc_max=0 update_interval=-1
[24109.630061] google_charger: MSC_CHG fv_uv=4400000, cc_max=0, rerun in 2000 ms (0)
[24111.631946] google_charger: usbchg=USB typec=C usbv=4946 usbc=241 usbMv=5000 usbMc=500
[24111.632155] sm8150_bms: MSC_PCS chg_state=1f4111104030009 [0x9:4:3:4369:500] chg=u
[24111.632184] google_battery: MSC_DIN chg_state=1f4111104030009 f=0x9 chg_s=Not Charging chg_t=Taper vchg=4369 icl=500
[24111.637232] google_battery: MSC_DSG vbatt_idx:2->2 vbatt=4347812 ibatt=1250 fv_uv=4400000 cv_cnt=0 ov_cnt=0
[24111.637256] google_battery: MSC_LOGIC cv_cnt=0 ov_cnt=0 temp_idx:2->2, vbatt_idx:2->2, fv=4400000->4400000, cc_max=1400000
[24111.637268] google_battery: MSC_VOTE fv_uv=4400000 cc_max=0 update_interval=-1
[24111.637328] google_charger: MSC_CHG fv_uv=4400000, cc_max=0, rerun in 2000 ms (0)
[24113.576315] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> VenusHostDriver_SetSysProperty(1009): QC_IMAGE_VERSION_STRING=VIDEO.IR.1.2-00024-PROD-1
[24113.576325] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> 
[24113.576331] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> VenusHostDriver_SetSysProperty(1012): BUILD_TIME: Sep 12 2019 06:11:37
[24113.576336] msm_vidc:   fw: <VFW_E:HostDr:unkn:--------:-> 
[24113.580461] msm_vidc: info: Closed video instance: 0000000000000000
[24113.588142] msm_vidc: info: Closed video instance: 0000000000000000
[24113.638855] google_charger: usbchg=USB typec=C usbv=4877 usbc=491 usbMv=5000 usbMc=500
[24113.638947] sm8150_bms: MSC_PCS chg_state=1f410f604030019 [0x19:4:3:4342:500] chg=u
